label,category,manhattan+chi-squared_topk_pct,manhattan+emd_topk_pct,manhattan+kullback-leibler_topk_pct
Jet/m1193_rm.obj,Jet,80.0,60.0,80.0
Jet/m1194_rm.obj,Jet,90.0,80.0,90.0
Jet/m1168_rm.obj,Jet,100.0,80.0,100.0
Jet/m1179_rm.obj,Jet,90.0,60.0,100.0
Jet/m1177_rm.obj,Jet,80.0,70.0,90.0
Jet/m1169_rm.obj,Jet,100.0,90.0,100.0
Jet/m1184_rm.obj,Jet,60.0,10.0,60.0
Jet/m1185_rm.obj,Jet,60.0,10.0,60.0
Jet/m1202_rm.obj,Jet,70.0,60.0,80.0
Jet/m1171_rm.obj,Jet,90.0,100.0,90.0
Jet/m1190_rm.obj,Jet,90.0,80.0,90.0
Jet/m1209_rm.obj,Jet,10.0,10.0,20.0
Jet/m1195_rm.obj,Jet,90.0,70.0,90.0
Jet/m1176_rm.obj,Jet,80.0,80.0,80.0
Jet/m1178_rm.obj,Jet,60.0,20.0,60.0
Jet/m1198_rm.obj,Jet,100.0,100.0,100.0
Jet/m1197_rm.obj,Jet,100.0,90.0,100.0
Jet/m1196_rm.obj,Jet,100.0,80.0,100.0
Jet/m1213_rm.obj,Jet,30.0,20.0,40.0
Jet/m1200_rm.obj,Jet,40.0,20.0,30.0
Jet/m1214_rm.obj,Jet,80.0,90.0,90.0
Jet/m1215_rm.obj,Jet,100.0,100.0,100.0
Jet/m1216_rm.obj,Jet,100.0,100.0,100.0
Jet/m1204_rm.obj,Jet,100.0,70.0,100.0
Jet/m1220_rm.obj,Jet,80.0,70.0,80.0
Jet/m1219_rm.obj,Jet,60.0,50.0,60.0
Jet/m1205_rm.obj,Jet,90.0,90.0,90.0
Jet/m1208_rm.obj,Jet,90.0,90.0,60.0
Jet/m1207_rm.obj,Jet,30.0,30.0,30.0
Jet/m1224_rm.obj,Jet,50.0,50.0,70.0
Jet/m1223_rm.obj,Jet,100.0,100.0,100.0
Jet/m1226_rm.obj,Jet,100.0,70.0,100.0
Jet/m1210_rm.obj,Jet,80.0,50.0,80.0
Jet/m1201_rm.obj,Jet,30.0,20.0,30.0
Jet/m1228_rm.obj,Jet,70.0,40.0,80.0
Jet/m1211_rm.obj,Jet,80.0,70.0,90.0
Jet/m1231_rm.obj,Jet,100.0,90.0,100.0
Jet/m1199_rm.obj,Jet,90.0,80.0,90.0
Jet/m1221_rm.obj,Jet,10.0,0.0,60.0
Jet/m1222_rm.obj,Jet,20.0,10.0,30.0
Jet/m1225_rm.obj,Jet,70.0,80.0,40.0
Jet/m1239_rm.obj,Jet,100.0,80.0,100.0
Jet/m1212_rm.obj,Jet,90.0,90.0,90.0
Jet/m1227_rm.obj,Jet,40.0,60.0,70.0
Jet/m1240_rm.obj,Jet,100.0,80.0,100.0
Jet/m1229_rm.obj,Jet,60.0,50.0,80.0
Jet/m1241_rm.obj,Jet,100.0,70.0,100.0
Jet/m1235_rm.obj,Jet,80.0,90.0,90.0
Jet/m1234_rm.obj,Jet,80.0,70.0,70.0
Jet/m1242_rm.obj,Jet,90.0,90.0,90.0
Jet/m1217_rm.obj,Jet,100.0,90.0,100.0
Jet/m1245_rm.obj,Jet,80.0,80.0,60.0
Jet/m1218_rm.obj,Jet,100.0,90.0,100.0
Jet/m1236_rm.obj,Jet,100.0,90.0,90.0
Jet/m1237_rm.obj,Jet,60.0,40.0,70.0
Jet/m1247_rm.obj,Jet,40.0,40.0,60.0
Jet/m1249_rm.obj,Jet,30.0,0.0,30.0
Jet/m1252_rm.obj,Jet,60.0,30.0,80.0
Jet/m1250_rm.obj,Jet,50.0,60.0,40.0
Jet/m1238_rm.obj,Jet,90.0,60.0,100.0
Jet/m1230_rm.obj,Jet,100.0,100.0,100.0
Jet/m1261_rm.obj,Jet,100.0,80.0,100.0
Jet/m1232_rm.obj,Jet,50.0,40.0,50.0
Jet/m1233_rm.obj,Jet,30.0,20.0,20.0
Jet/m1263_rm.obj,Jet,100.0,90.0,100.0
Jet/m1264_rm.obj,Jet,80.0,90.0,50.0
Jet/m1246_rm.obj,Jet,40.0,60.0,60.0
Jet/m1248_rm.obj,Jet,60.0,20.0,80.0
Jet/m1266_rm.obj,Jet,100.0,80.0,80.0
Jet/m1253_rm.obj,Jet,100.0,70.0,100.0
Jet/m1262_rm.obj,Jet,100.0,90.0,100.0
Jet/m1243_rm.obj,Jet,90.0,100.0,90.0
Jet/m1251_rm.obj,Jet,100.0,90.0,100.0
Jet/m1256_rm.obj,Jet,50.0,40.0,50.0
Jet/m1260_rm.obj,Jet,40.0,20.0,40.0
Jet/m1259_rm.obj,Jet,30.0,20.0,30.0
Jet/m1265_rm.obj,Jet,40.0,30.0,30.0
Jet/m1255_rm.obj,Jet,70.0,20.0,80.0
Jet/m1258_rm.obj,Jet,90.0,50.0,90.0
Jet/m1267_rm.obj,Jet,60.0,40.0,70.0
Jet/m1257_rm.obj,Jet,50.0,40.0,60.0
Jet/m1276_rm.obj,Jet,80.0,20.0,90.0
Jet/m1268_rm.obj,Jet,90.0,70.0,90.0
Jet/m1270_rm.obj,Jet,90.0,60.0,90.0
Jet/m1278_rm.obj,Jet,80.0,60.0,80.0
Jet/m1269_rm.obj,Jet,90.0,40.0,80.0
Jet/m1271_rm.obj,Jet,10.0,0.0,10.0
Jet/m1285_rm.obj,Jet,80.0,40.0,80.0
Jet/m1284_rm.obj,Jet,50.0,40.0,50.0
Jet/m1289_rm.obj,Jet,60.0,60.0,60.0
Jet/m1273_rm.obj,Jet,90.0,70.0,80.0
Jet/m1274_rm.obj,Jet,70.0,70.0,70.0
Jet/m1292_rm.obj,Jet,80.0,90.0,50.0
Jet/m1275_rm.obj,Jet,80.0,60.0,50.0
Jet/m1277_rm.obj,Jet,60.0,30.0,70.0
Jet/m1279_rm.obj,Jet,60.0,40.0,60.0
Jet/m1280_rm.obj,Jet,100.0,70.0,100.0
Jet/m1282_rm.obj,Jet,70.0,20.0,70.0
Jet/m1281_rm.obj,Jet,100.0,40.0,90.0
Jet/m1283_rm.obj,Jet,40.0,40.0,30.0
Jet/m1297_rm.obj,Jet,0.0,0.0,10.0
Jet/m1298_rm.obj,Jet,60.0,50.0,50.0
Jet/m1286_rm.obj,Jet,70.0,50.0,70.0
Jet/m1287_rm.obj,Jet,60.0,40.0,40.0
Jet/m1301_rm.obj,Jet,40.0,50.0,40.0
Jet/m1288_rm.obj,Jet,70.0,70.0,70.0
Jet/m1290_rm.obj,Jet,50.0,60.0,60.0
Knife/D01025_rm.obj,Knife,0.0,0.0,10.0
Jet/m1291_rm.obj,Jet,80.0,60.0,60.0
Knife/D01075_rm.obj,Knife,40.0,10.0,50.0
Knife/D01077_rm.obj,Knife,20.0,10.0,30.0
Knife/D01107_rm.obj,Knife,50.0,20.0,50.0
Jet/m1294_rm.obj,Jet,40.0,30.0,50.0
Jet/m1295_rm.obj,Jet,20.0,30.0,20.0
Jet/m1296_rm.obj,Jet,50.0,50.0,70.0
Knife/D01119_rm.obj,Knife,20.0,40.0,20.0
Knife/D01063_rm.obj,Knife,20.0,30.0,40.0
Knife/D01150_rm.obj,Knife,0.0,0.0,0.0
Knife/D01174_rm.obj,Knife,10.0,20.0,20.0
Knife/D01175_rm.obj,Knife,40.0,30.0,30.0
Knife/D01054_rm.obj,Knife,20.0,10.0,20.0
Knife/D01032_rm.obj,Knife,40.0,50.0,40.0
Jet/m1293_rm.obj,Jet,40.0,60.0,60.0
Knife/D01057_rm.obj,Knife,60.0,50.0,50.0
Knife/m724_rm.obj,Knife,40.0,10.0,40.0
Knife/m723_rm.obj,Knife,0.0,0.0,0.0
Knife/m725_rm.obj,Knife,20.0,30.0,20.0
Knife/D01120_rm.obj,Knife,60.0,40.0,70.0
Knife/m726_rm.obj,Knife,20.0,30.0,20.0
Knife/D01132_rm.obj,Knife,50.0,60.0,50.0
Knife/m727_rm.obj,Knife,30.0,10.0,20.0
Jet/m1300_rm.obj,Jet,60.0,70.0,60.0
Jet/m1299_rm.obj,Jet,80.0,80.0,80.0
Knife/D01051_rm.obj,Knife,30.0,40.0,50.0
Knife/D01015_rm.obj,Knife,50.0,30.0,40.0
Knife/D01189_rm.obj,Knife,40.0,50.0,30.0
Knife/m722_rm.obj,Knife,0.0,0.0,0.0
Knife/m728_rm.obj,Knife,10.0,20.0,10.0
Knife/D01160_rm.obj,Knife,30.0,20.0,30.0
MilitaryVehicle/D00272_rm.obj,MilitaryVehicle,10.0,20.0,20.0
Knife/D01168_rm.obj,Knife,40.0,40.0,60.0
MilitaryVehicle/D00458_rm.obj,MilitaryVehicle,0.0,10.0,10.0
MilitaryVehicle/D00100_rm.obj,MilitaryVehicle,0.0,0.0,0.0
MilitaryVehicle/D00051_rm.obj,MilitaryVehicle,0.0,0.0,0.0
MilitaryVehicle/D00761_rm.obj,MilitaryVehicle,30.0,30.0,30.0
Knife/D01187_rm.obj,Knife,10.0,40.0,10.0
MilitaryVehicle/D00778_rm.obj,MilitaryVehicle,10.0,10.0,10.0
MilitaryVehicle/D00799_rm.obj,MilitaryVehicle,0.0,0.0,0.0
MilitaryVehicle/D00173_rm.obj,MilitaryVehicle,10.0,0.0,10.0
MilitaryVehicle/D00918_rm.obj,MilitaryVehicle,0.0,0.0,0.0
MilitaryVehicle/D00723_rm.obj,MilitaryVehicle,0.0,10.0,0.0
MilitaryVehicle/D00577_rm.obj,MilitaryVehicle,10.0,20.0,10.0
MilitaryVehicle/D00952_rm.obj,MilitaryVehicle,0.0,0.0,0.0
MilitaryVehicle/D00017_rm.obj,MilitaryVehicle,30.0,10.0,30.0
Monitor/D00141_rm.obj,Monitor,10.0,30.0,20.0
Monitor/D00229_rm.obj,Monitor,0.0,20.0,20.0
Monitor/D00339_rm.obj,Monitor,0.0,10.0,0.0
MilitaryVehicle/D00611_rm.obj,MilitaryVehicle,20.0,20.0,20.0
Monitor/D00387_rm.obj,Monitor,10.0,10.0,10.0
Monitor/D00469_rm.obj,Monitor,0.0,0.0,0.0
MilitaryVehicle/D00334_rm.obj,MilitaryVehicle,30.0,30.0,20.0
Monitor/D00412_rm.obj,Monitor,10.0,10.0,10.0
Monitor/D00444_rm.obj,Monitor,10.0,10.0,10.0
Monitor/D00548_rm.obj,Monitor,10.0,10.0,10.0
Monitor/D00659_rm.obj,Monitor,0.0,0.0,0.0
Monitor/D00915_rm.obj,Monitor,0.0,0.0,0.0
Monitor/D00919_rm.obj,Monitor,0.0,0.0,0.0
Monitor/D00852_rm.obj,Monitor,0.0,0.0,0.0
MilitaryVehicle/D00933_rm.obj,MilitaryVehicle,20.0,20.0,20.0
MilitaryVehicle/D00529_rm.obj,MilitaryVehicle,10.0,20.0,10.0
Monitor/D00336_rm.obj,Monitor,0.0,0.0,0.0
MilitaryVehicle/D00801_rm.obj,MilitaryVehicle,20.0,30.0,20.0
MilitaryVehicle/D00971_rm.obj,MilitaryVehicle,20.0,20.0,30.0
MilitaryVehicle/D00932_rm.obj,MilitaryVehicle,0.0,0.0,0.0
Monoplane/D00011_rm.obj,Monoplane,0.0,0.0,0.0
Monoplane/D00043_rm.obj,Monoplane,10.0,10.0,20.0
Monoplane/D00098_rm.obj,Monoplane,30.0,20.0,30.0
Monoplane/D00167_rm.obj,Monoplane,0.0,0.0,0.0
Monoplane/D00169_rm.obj,Monoplane,10.0,10.0,0.0
Monitor/D00364_rm.obj,Monitor,0.0,10.0,0.0
Monoplane/D00482_rm.obj,Monoplane,10.0,0.0,10.0
Monoplane/D00402_rm.obj,Monoplane,30.0,20.0,30.0
Monoplane/D00301_rm.obj,Monoplane,0.0,0.0,20.0
Monoplane/D00304_rm.obj,Monoplane,0.0,0.0,10.0
Monitor/D00391_rm.obj,Monitor,0.0,0.0,0.0
Monitor/D00863_rm.obj,Monitor,0.0,0.0,0.0
Monoplane/D00688_rm.obj,Monoplane,40.0,30.0,30.0
Monoplane/D00617_rm.obj,Monoplane,30.0,20.0,20.0
Monoplane/D00925_rm.obj,Monoplane,20.0,20.0,30.0
Monoplane/D00864_rm.obj,Monoplane,10.0,0.0,10.0
Monoplane/D00840_rm.obj,Monoplane,0.0,0.0,30.0
Monoplane/D00963_rm.obj,Monoplane,10.0,20.0,10.0
Monoplane/D00995_rm.obj,Monoplane,10.0,10.0,10.0
Monitor/D00920_rm.obj,Monitor,0.0,0.0,0.0
Monitor/D01000_rm.obj,Monitor,10.0,10.0,30.0
Monitor/D00978_rm.obj,Monitor,0.0,0.0,0.0
Motorcycle/D00054_rm.obj,Motorcycle,60.0,40.0,60.0
Motorcycle/D00288_rm.obj,Motorcycle,0.0,10.0,0.0
Monitor/D00007_rm.obj,Monitor,10.0,10.0,10.0
Monoplane/D00019_rm.obj,Monoplane,20.0,30.0,30.0
Motorcycle/D00342_rm.obj,Motorcycle,40.0,20.0,40.0
Monoplane/D00262_rm.obj,Monoplane,0.0,0.0,0.0
Motorcycle/D00396_rm.obj,Motorcycle,30.0,0.0,30.0
Motorcycle/D00521_rm.obj,Motorcycle,30.0,20.0,30.0
Motorcycle/D00544_rm.obj,Motorcycle,70.0,60.0,80.0
Motorcycle/D00594_rm.obj,Motorcycle,70.0,60.0,80.0
Motorcycle/D00703_rm.obj,Motorcycle,30.0,30.0,50.0
Monoplane/D00319_rm.obj,Monoplane,10.0,10.0,20.0
Motorcycle/D00858_rm.obj,Motorcycle,50.0,40.0,40.0
Monoplane/D00798_rm.obj,Monoplane,0.0,0.0,0.0
Motorcycle/D00880_rm.obj,Motorcycle,80.0,30.0,80.0
Motorcycle/D00945_rm.obj,Motorcycle,10.0,10.0,20.0
Motorcycle/D00021_rm.obj,Motorcycle,50.0,50.0,40.0
Motorcycle/D00039_rm.obj,Motorcycle,80.0,50.0,90.0
Motorcycle/m1484_rm.obj,Motorcycle,50.0,60.0,40.0
Motorcycle/m1483_rm.obj,Motorcycle,20.0,40.0,20.0
Motorcycle/D00224_rm.obj,Motorcycle,50.0,40.0,50.0
Mug/D00172_rm.obj,Mug,10.0,20.0,10.0
Mug/D00202_rm.obj,Mug,20.0,20.0,20.0
Mug/D00321_rm.obj,Mug,20.0,30.0,20.0
Motorcycle/D00476_rm.obj,Motorcycle,50.0,70.0,60.0
Mug/D00341_rm.obj,Mug,10.0,0.0,10.0
Mug/D00227_rm.obj,Mug,30.0,30.0,30.0
Mug/D00372_rm.obj,Mug,40.0,40.0,40.0
Motorcycle/m1479_rm.obj,Motorcycle,70.0,60.0,80.0
Mug/D00427_rm.obj,Mug,0.0,0.0,0.0
Mug/D00684_rm.obj,Mug,30.0,30.0,30.0
Mug/D00685_rm.obj,Mug,20.0,10.0,20.0
Motorcycle/D00345_rm.obj,Motorcycle,30.0,10.0,40.0
Mug/D00705_rm.obj,Mug,0.0,10.0,0.0
Mug/D00728_rm.obj,Mug,10.0,0.0,10.0
Mug/D00760_rm.obj,Mug,0.0,10.0,10.0
Motorcycle/m1480_rm.obj,Motorcycle,50.0,50.0,50.0
Mug/D00747_rm.obj,Mug,10.0,10.0,10.0
Motorcycle/D00269_rm.obj,Motorcycle,40.0,20.0,40.0
Motorcycle/D00395_rm.obj,Motorcycle,50.0,30.0,60.0
Motorcycle/m1481_rm.obj,Motorcycle,30.0,10.0,30.0
Mug/D00825_rm.obj,Mug,10.0,0.0,10.0
Mug/D00770_rm.obj,Mug,40.0,50.0,50.0
Mug/D00908_rm.obj,Mug,0.0,10.0,10.0
Mug/D00833_rm.obj,Mug,50.0,50.0,50.0
Mug/D00913_rm.obj,Mug,0.0,0.0,0.0
Motorcycle/D00886_rm.obj,Motorcycle,60.0,30.0,70.0
Mug/m504_rm.obj,Mug,30.0,30.0,30.0
Mug/m503_rm.obj,Mug,50.0,40.0,50.0
Mug/m508_rm.obj,Mug,0.0,0.0,0.0
Mug/m507_rm.obj,Mug,30.0,30.0,30.0
Motorcycle/m1482_rm.obj,Motorcycle,60.0,30.0,60.0
MultiSeat/D00036_rm.obj,MultiSeat,20.0,30.0,20.0
MultiSeat/D00046_rm.obj,MultiSeat,0.0,10.0,0.0
Mug/m509_rm.obj,Mug,50.0,50.0,50.0
MultiSeat/D00053_rm.obj,MultiSeat,40.0,40.0,50.0
MultiSeat/D00145_rm.obj,MultiSeat,50.0,30.0,60.0
MultiSeat/D00146_rm.obj,MultiSeat,50.0,30.0,60.0
Motorcycle/D00768_rm.obj,Motorcycle,60.0,50.0,60.0
MultiSeat/D00245_rm.obj,MultiSeat,50.0,50.0,40.0
MultiSeat/D00237_rm.obj,MultiSeat,30.0,50.0,40.0
MultiSeat/D00263_rm.obj,MultiSeat,20.0,20.0,20.0
MultiSeat/D00285_rm.obj,MultiSeat,20.0,30.0,20.0
Mug/D00745_rm.obj,Mug,10.0,20.0,10.0
MultiSeat/D00329_rm.obj,MultiSeat,30.0,30.0,30.0
MultiSeat/D00273_rm.obj,MultiSeat,0.0,0.0,0.0
MultiSeat/D00588_rm.obj,MultiSeat,30.0,40.0,30.0
MultiSeat/D00586_rm.obj,MultiSeat,20.0,20.0,20.0
MultiSeat/D00607_rm.obj,MultiSeat,20.0,60.0,20.0
MultiSeat/D00652_rm.obj,MultiSeat,20.0,30.0,20.0
MultiSeat/D00749_rm.obj,MultiSeat,50.0,30.0,60.0
MultiSeat/m774_rm.obj,MultiSeat,0.0,0.0,0.0
MultiSeat/D00985_rm.obj,MultiSeat,10.0,20.0,20.0
MultiSeat/m777_rm.obj,MultiSeat,20.0,20.0,20.0
MultiSeat/m779_rm.obj,MultiSeat,20.0,20.0,30.0
Mug/D00923_rm.obj,Mug,30.0,20.0,30.0
MultiSeat/m784_rm.obj,MultiSeat,10.0,10.0,10.0
MultiSeat/m829_rm.obj,MultiSeat,0.0,0.0,0.0
MultiSeat/m830_rm.obj,MultiSeat,10.0,30.0,20.0
Mug/m506_rm.obj,Mug,0.0,10.0,0.0
MultiSeat/m834_rm.obj,MultiSeat,40.0,60.0,40.0
MultiSeat/m833_rm.obj,MultiSeat,30.0,40.0,40.0
MultiSeat/m835_rm.obj,MultiSeat,50.0,40.0,50.0
MultiSeat/D00637_rm.obj,MultiSeat,20.0,20.0,20.0
MultiSeat/D00289_rm.obj,MultiSeat,20.0,30.0,30.0
MultiSeat/m836_rm.obj,MultiSeat,10.0,20.0,20.0
MultiSeat/D00648_rm.obj,MultiSeat,40.0,50.0,40.0
MultiSeat/m837_rm.obj,MultiSeat,20.0,30.0,30.0
MultiSeat/m838_rm.obj,MultiSeat,30.0,40.0,40.0
MultiSeat/m780_rm.obj,MultiSeat,10.0,10.0,10.0
MultiSeat/m839_rm.obj,MultiSeat,30.0,30.0,30.0
MultiSeat/m841_rm.obj,MultiSeat,20.0,30.0,30.0
MultiSeat/m781_rm.obj,MultiSeat,10.0,20.0,20.0
MultiSeat/m778_rm.obj,MultiSeat,10.0,10.0,10.0
Musical_Instrument/m625_rm.obj,Musical_Instrument,30.0,20.0,30.0
MultiSeat/m783_rm.obj,MultiSeat,20.0,30.0,10.0
MultiSeat/m782_rm.obj,MultiSeat,20.0,20.0,40.0
Musical_Instrument/m629_rm.obj,Musical_Instrument,20.0,20.0,30.0
Musical_Instrument/m628_rm.obj,Musical_Instrument,30.0,30.0,20.0
MultiSeat/m831_rm.obj,MultiSeat,30.0,20.0,30.0
Musical_Instrument/m634_rm.obj,Musical_Instrument,30.0,30.0,30.0
Musical_Instrument/m638_rm.obj,Musical_Instrument,30.0,20.0,30.0
MultiSeat/m775_rm.obj,MultiSeat,30.0,20.0,20.0
MultiSeat/m776_rm.obj,MultiSeat,20.0,20.0,20.0
Musical_Instrument/m640_rm.obj,Musical_Instrument,0.0,0.0,0.0
MultiSeat/m843_rm.obj,MultiSeat,30.0,30.0,60.0
MultiSeat/m840_rm.obj,MultiSeat,0.0,0.0,0.0
Musical_Instrument/m641_rm.obj,Musical_Instrument,20.0,20.0,30.0
Musical_Instrument/m627_rm.obj,Musical_Instrument,20.0,10.0,20.0
Musical_Instrument/m643_rm.obj,Musical_Instrument,10.0,10.0,10.0
Musical_Instrument/m633_rm.obj,Musical_Instrument,20.0,20.0,20.0
Musical_Instrument/m630_rm.obj,Musical_Instrument,30.0,20.0,40.0
Musical_Instrument/m646_rm.obj,Musical_Instrument,10.0,10.0,10.0
NonWheelChair/D00037_rm.obj,NonWheelChair,0.0,0.0,0.0
MultiSeat/m832_rm.obj,MultiSeat,0.0,0.0,0.0
NonWheelChair/D00101_rm.obj,NonWheelChair,10.0,0.0,10.0
Musical_Instrument/m632_rm.obj,Musical_Instrument,40.0,20.0,40.0
NonWheelChair/D00240_rm.obj,NonWheelChair,10.0,30.0,10.0
Musical_Instrument/m637_rm.obj,Musical_Instrument,10.0,20.0,20.0
Musical_Instrument/m639_rm.obj,Musical_Instrument,10.0,0.0,10.0
NonWheelChair/D00306_rm.obj,NonWheelChair,10.0,30.0,10.0
NonWheelChair/D00419_rm.obj,NonWheelChair,70.0,80.0,80.0
NonWheelChair/D00445_rm.obj,NonWheelChair,30.0,30.0,30.0
NonWheelChair/D00357_rm.obj,NonWheelChair,20.0,50.0,10.0
NonWheelChair/D00443_rm.obj,NonWheelChair,10.0,30.0,20.0
NonWheelChair/D00694_rm.obj,NonWheelChair,0.0,10.0,0.0
Musical_Instrument/m635_rm.obj,Musical_Instrument,20.0,20.0,20.0
Musical_Instrument/m645_rm.obj,Musical_Instrument,10.0,10.0,10.0
Musical_Instrument/m631_rm.obj,Musical_Instrument,20.0,20.0,20.0
NonWheelChair/D00853_rm.obj,NonWheelChair,20.0,50.0,20.0
NonWheelChair/D00741_rm.obj,NonWheelChair,50.0,60.0,70.0
Musical_Instrument/m626_rm.obj,Musical_Instrument,30.0,10.0,30.0
NonWheelChair/D00936_rm.obj,NonWheelChair,30.0,80.0,70.0
NonWheelChair/D00914_rm.obj,NonWheelChair,20.0,30.0,20.0
Musical_Instrument/m644_rm.obj,Musical_Instrument,10.0,10.0,10.0
Musical_Instrument/m647_rm.obj,Musical_Instrument,0.0,0.0,0.0
NonWheelChair/D00928_rm.obj,NonWheelChair,20.0,0.0,20.0
NonWheelChair/m785_rm.obj,NonWheelChair,0.0,0.0,0.0
NonWheelChair/m786_rm.obj,NonWheelChair,0.0,0.0,0.0
NonWheelChair/D00185_rm.obj,NonWheelChair,50.0,70.0,70.0
NonWheelChair/m787_rm.obj,NonWheelChair,20.0,30.0,0.0
NonWheelChair/D00170_rm.obj,NonWheelChair,70.0,70.0,70.0
NonWheelChair/m788_rm.obj,NonWheelChair,0.0,0.0,0.0
NonWheelChair/m791_rm.obj,NonWheelChair,0.0,0.0,0.0
NonWheelChair/m789_rm.obj,NonWheelChair,0.0,0.0,0.0
NonWheelChair/m793_rm.obj,NonWheelChair,10.0,10.0,0.0
NonWheelChair/m790_rm.obj,NonWheelChair,0.0,0.0,0.0
NonWheelChair/m794_rm.obj,NonWheelChair,40.0,30.0,30.0
NonWheelChair/m795_rm.obj,NonWheelChair,10.0,10.0,20.0
NonWheelChair/m796_rm.obj,NonWheelChair,20.0,10.0,20.0
NonWheelChair/m800_rm.obj,NonWheelChair,40.0,40.0,50.0
NonWheelChair/m804_rm.obj,NonWheelChair,30.0,30.0,30.0
NonWheelChair/D00481_rm.obj,NonWheelChair,80.0,90.0,90.0
NonWheelChair/m806_rm.obj,NonWheelChair,0.0,0.0,0.0
NonWheelChair/m807_rm.obj,NonWheelChair,70.0,40.0,70.0
NonWheelChair/m801_rm.obj,NonWheelChair,10.0,10.0,10.0
NonWheelChair/D00480_rm.obj,NonWheelChair,50.0,30.0,40.0
NonWheelChair/D00707_rm.obj,NonWheelChair,10.0,40.0,20.0
NonWheelChair/D00512_rm.obj,NonWheelChair,50.0,60.0,50.0
NonWheelChair/m809_rm.obj,NonWheelChair,0.0,0.0,0.0
NonWheelChair/m810_rm.obj,NonWheelChair,20.0,60.0,50.0
NonWheelChair/m817_rm.obj,NonWheelChair,20.0,60.0,40.0
NonWheelChair/m819_rm.obj,NonWheelChair,60.0,60.0,60.0
NonWheelChair/m798_rm.obj,NonWheelChair,40.0,40.0,40.0
NonWheelChair/m805_rm.obj,NonWheelChair,60.0,10.0,40.0
NonWheelChair/m808_rm.obj,NonWheelChair,50.0,10.0,40.0
NonWheelChair/m799_rm.obj,NonWheelChair,50.0,40.0,40.0
NonWheelChair/m823_rm.obj,NonWheelChair,20.0,80.0,40.0
NonWheelChair/m812_rm.obj,NonWheelChair,70.0,90.0,70.0
NonWheelChair/m813_rm.obj,NonWheelChair,70.0,90.0,80.0
NonWheelChair/m815_rm.obj,NonWheelChair,40.0,80.0,70.0
NonWheelChair/m811_rm.obj,NonWheelChair,40.0,70.0,70.0
NonWheelChair/m818_rm.obj,NonWheelChair,10.0,30.0,20.0
NonWheelChair/m827_rm.obj,NonWheelChair,30.0,0.0,30.0
NonWheelChair/m816_rm.obj,NonWheelChair,90.0,50.0,80.0
NonWheelChair/m826_rm.obj,NonWheelChair,60.0,60.0,70.0
NonWheelChair/m814_rm.obj,NonWheelChair,40.0,50.0,70.0
PianoBoard/D00065_rm.obj,PianoBoard,0.0,0.0,0.0
PianoBoard/D00075_rm.obj,PianoBoard,0.0,10.0,0.0
NonWheelChair/m797_rm.obj,NonWheelChair,20.0,30.0,30.0
NonWheelChair/m820_rm.obj,NonWheelChair,50.0,50.0,50.0
NonWheelChair/m821_rm.obj,NonWheelChair,70.0,70.0,70.0
NonWheelChair/m822_rm.obj,NonWheelChair,10.0,0.0,10.0
NonWheelChair/m824_rm.obj,NonWheelChair,70.0,80.0,80.0
NonWheelChair/m828_rm.obj,NonWheelChair,60.0,70.0,50.0
PianoBoard/D00104_rm.obj,PianoBoard,10.0,30.0,20.0
PianoBoard/D00332_rm.obj,PianoBoard,20.0,40.0,20.0
PianoBoard/D00181_rm.obj,PianoBoard,0.0,0.0,0.0
PianoBoard/D00441_rm.obj,PianoBoard,10.0,20.0,10.0
PianoBoard/D00718_rm.obj,PianoBoard,0.0,0.0,0.0
PianoBoard/D00008_rm.obj,PianoBoard,10.0,10.0,10.0
PianoBoard/D00235_rm.obj,PianoBoard,10.0,10.0,10.0
PianoBoard/D00212_rm.obj,PianoBoard,0.0,0.0,0.0
PianoBoard/D00122_rm.obj,PianoBoard,0.0,40.0,20.0
PianoBoard/D00381_rm.obj,PianoBoard,0.0,0.0,0.0
PianoBoard/D00623_rm.obj,PianoBoard,0.0,20.0,0.0
PianoBoard/D00253_rm.obj,PianoBoard,0.0,20.0,0.0
PianoBoard/D00460_rm.obj,PianoBoard,30.0,40.0,30.0
PianoBoard/D00966_rm.obj,PianoBoard,10.0,50.0,30.0
PianoBoard/D00962_rm.obj,PianoBoard,0.0,0.0,10.0
PlantIndoors/D00073_rm.obj,PlantIndoors,30.0,30.0,30.0
PlantIndoors/D00466_rm.obj,PlantIndoors,50.0,70.0,70.0
PlantIndoors/D00087_rm.obj,PlantIndoors,40.0,40.0,40.0
PianoBoard/D00755_rm.obj,PianoBoard,20.0,40.0,20.0
PlantIndoors/D00280_rm.obj,PlantIndoors,40.0,50.0,40.0
PlantIndoors/D00238_rm.obj,PlantIndoors,40.0,60.0,50.0
PianoBoard/D00721_rm.obj,PianoBoard,0.0,10.0,0.0
PianoBoard/D00885_rm.obj,PianoBoard,10.0,20.0,10.0
PlantIndoors/D00049_rm.obj,PlantIndoors,10.0,10.0,10.0
PlantIndoors/D00370_rm.obj,PlantIndoors,20.0,20.0,20.0
PlantIndoors/D00657_rm.obj,PlantIndoors,0.0,0.0,0.0
PlantIndoors/D00379_rm.obj,PlantIndoors,30.0,30.0,30.0
PlantIndoors/D00609_rm.obj,PlantIndoors,10.0,10.0,10.0
PlantIndoors/D00968_rm.obj,PlantIndoors,30.0,50.0,50.0
PlantIndoors/D00595_rm.obj,PlantIndoors,20.0,40.0,20.0
